profissao,educacao,cargo,renda,segmentacao,seguro
4,9,13,4,40,1
4,15,7,4,40,1
6,8,3,1,40,1
4,9,4,4,40,1
2,12,10,4,90,1
6,1,3,4,36,1
6,15,3,4,35,1
4,11,3,4,20,1
4,11,1,4,38,0
4,1,8,4,20,0
4,0,14,1,30,1
4,11,1,2,40,1
7,11,14,4,40,1
2,12,4,4,60,1
4,12,12,4,45,1
6,0,5,4,40,1
4,11,1,4,40,0
4,11,14,4,56,1
4,15,1,4,40,1
4,9,12,4,40,0
4,0,5,4,35,1
4,11,3,4,40,1
4,3,8,4,48,0
4,11,12,4,16,0
0,15,0,4,40,1
4,8,10,1,40,0
4,15,1,4,40,0
4,11,1,4,8,0
5,15,4,4,90,1
4,11,8,2,35,0
4,7,3,4,40,1
4,9,4,4,60,0
4,11,8,4,46,0
4,1,3,4,40,1
4,11,4,2,40,1
1,11,3,4,40,1
4,11,13,4,40,0
4,11,7,4,40,1
4,1,6,4,40,1
0,1,0,2,40,1
4,4,5,1,40,1
4,0,12,4,30,1
4,15,1,2,55,0
5,12,4,4,40,1
4,9,10,4,42,1
4,9,12,4,50,1
4,11,6,4,35,1
1,15,1,4,40,0
4,15,3,4,55,1
4,11,1,4,40,0
4,5,3,4,40,1
2,12,1,4,38,1
4,10,10,4,45,1
4,4,1,4,40,0
4,9,13,4,60,1
4,6,7,4,20,1
4,11,3,4,40,1
2,7,1,4,40,0
7,11,6,4,40,1
4,14,10,4,25,0
4,9,12,4,40,1
4,7,1,4,8,0
7,11,3,4,40,1
4,6,7,4,40,1
4,15,12,4,50,1
2,15,1,2,40,1
4,9,10,4,40,1
2,0,8,4,25,1
4,15,12,2,20,0
4,11,8,2,40,1
4,11,3,4,45,1
6,15,8,4,40,0
4,9,4,4,60,0
6,10,10,4,70,1
4,15,12,4,50,1
4,8,12,4,54,1
4,7,3,4,40,1
4,9,10,4,40,1
4,11,4,4,40,1
4,1,3,4,40,1
4,15,13,4,40,0
2,8,1,2,40,0
4,4,7,4,40,1
4,9,13,4,40,1
4,11,7,4,40,1
1,15,1,4,40,1
0,7,0,4,40,0
4,15,7,4,40,1
6,9,12,4,40,1
4,15,4,2,40,0
4,7,8,4,50,0
4,11,3,4,45,1
4,11,8,4,40,1
4,8,13,4,40,1
4,8,4,4,50,0
4,9,14,4,60,1
4,11,14,2,40,1
4,11,1,4,40,1
5,11,3,4,60,1
4,9,7,4,41,1
4,11,6,2,40,1
4,11,3,4,40,1
6,11,12,4,62,1
4,9,12,2,50,0
4,1,3,4,35,1
4,12,4,4,55,1
4,9,10,4,99,1
4,11,7,4,40,1
4,11,6,4,40,1
5,1,4,4,30,0
6,9,4,1,40,1
5,7,4,4,50,1
4,1,8,4,5,0
4,8,3,4,40,1
0,11,0,4,40,0
1,1,1,2,40,0
4,15,3,2,40,1
1,9,13,2,40,0
4,7,3,4,40,1
4,11,14,4,40,1
2,9,10,4,40,1
4,15,10,4,32,1
4,6,14,4,45,1
4,15,7,4,40,1
7,9,11,4,40,1
7,9,1,4,40,1
4,9,12,1,40,1
4,11,3,1,40,1
4,9,10,4,40,1
4,2,12,4,14,1
2,9,10,4,60,1
4,11,12,4,50,1
4,0,3,4,40,1
4,11,3,4,44,1
7,14,10,4,50,1
5,14,10,4,80,1
1,11,8,4,40,1
4,11,3,4,40,1
6,9,4,4,40,1
4,10,10,4,45,1
4,0,8,4,35,0
4,9,4,4,43,1
4,15,8,4,40,0
2,15,1,2,40,0
5,11,10,4,38,1
4,3,10,4,45,1
4,6,12,3,32,0
5,15,12,4,50,1
4,11,6,2,40,1
4,15,4,0,40,0
4,4,14,1,36,1
4,8,4,4,40,1
2,9,1,1,50,0
4,11,10,4,35,1
4,9,3,4,40,1
4,9,10,2,45,0
4,11,12,4,35,0
2,10,10,2,35,1
4,11,3,2,40,1
4,15,13,4,40,1
5,9,12,4,40,1
2,11,3,4,38,1
4,1,7,4,40,1
7,9,10,4,40,1
4,15,13,4,40,0
4,11,4,4,40,0
2,1,8,2,20,0
4,9,8,4,40,1
1,9,4,4,40,1
4,15,12,4,35,0
4,11,12,1,26,1
4,14,10,4,50,1
0,11,0,2,20,0
4,4,5,4,40,1
4,9,10,2,40,1
4,11,12,4,8,0
0,11,0,2,20,1
4,9,10,4,45,1
1,12,10,4,40,1
4,11,1,2,40,1
4,15,4,4,40,1
1,11,1,4,36,1
2,15,13,4,50,1
4,1,8,4,31,0
5,14,10,4,60,1
4,15,12,4,50,1
1,9,4,4,40,1
4,0,3,4,40,1
4,11,12,4,40,0
4,15,4,4,40,1
2,9,10,4,40,0
2,12,10,4,45,1
2,11,3,4,40,1
4,15,6,4,30,0
4,11,3,4,48,1
4,1,4,4,40,0
4,15,8,4,40,0
4,11,14,4,40,1
7,12,4,4,50,0
4,11,12,4,15,0
6,5,12,4,40,1
4,2,3,4,40,1
4,11,1,4,43,0
4,15,3,2,40,1
4,9,10,4,30,0
4,7,4,4,40,0
0,5,0,4,30,1
7,12,10,4,10,1
4,9,14,4,55,1
4,11,1,4,30,0
4,0,12,4,12,0
4,8,10,4,36,0
4,15,1,4,34,0
2,11,6,2,40,1
4,1,6,4,17,1
5,14,10,4,60,1
4,11,8,4,50,1
7,15,10,4,10,1
4,2,8,4,16,0
4,11,8,4,40,1
2,8,11,1,40,1
4,11,3,4,50,1
4,11,3,4,42,1
4,12,10,4,50,1
4,11,7,4,40,0
4,15,1,4,36,0
4,11,10,4,43,0
4,12,8,2,40,1
4,15,10,4,40,1
4,11,3,4,40,1
0,9,0,4,40,1
6,9,4,4,50,1
4,5,3,3,40,1
4,15,3,4,40,1
0,15,0,4,40,1
7,9,4,4,50,1
7,11,3,4,40,1
6,15,3,4,40,1
4,8,1,4,40,0
7,9,10,2,40,0
0,15,0,4,16,1
4,8,7,4,42,1
4,11,7,4,45,1
4,3,3,4,32,1
4,11,7,4,40,1
4,9,1,4,20,1
0,15,0,2,20,1
7,8,8,2,37,0
4,1,8,4,20,1
4,8,1,4,40,0
4,11,7,1,40,1
5,15,4,4,70,1
7,12,1,4,38,0
4,11,3,4,42,1
4,8,8,2,40,0
4,8,3,1,40,1
7,12,4,4,40,0
0,0,0,4,30,0
5,9,12,4,60,1
4,15,12,4,35,0
4,15,12,4,20,0
4,9,4,4,40,0
7,11,4,4,60,1
4,9,12,4,40,1
4,9,4,4,57,1
4,7,13,4,30,1
0,11,0,2,40,0
4,9,9,4,12,0
4,15,12,4,25,0
4,11,5,4,25,1
0,11,0,4,40,1
4,8,3,4,48,1
4,5,7,4,40,0
4,11,3,2,35,1
4,15,13,1,40,1
6,15,3,4,35,1
4,9,7,4,40,1
6,11,12,2,55,1
4,15,12,4,40,1
4,11,12,4,40,0
4,9,4,4,65,1
4,9,12,1,50,0
4,9,14,4,46,1
4,7,1,4,40,0
4,0,9,4,30,1
4,11,3,4,60,1
0,11,0,4,45,0
4,15,3,4,40,1
4,15,7,4,40,0
5,11,14,4,60,1
4,15,5,4,65,0
2,1,8,2,50,1
4,9,3,4,44,1
4,15,1,4,43,0
4,15,10,1,20,0
4,15,4,4,55,1
7,11,4,4,40,0
6,14,10,4,55,1
7,9,10,4,60,1
0,15,0,4,20,0
6,11,5,4,56,1
4,5,8,4,52,1
4,15,7,4,40,0
4,11,6,4,40,1
4,9,1,1,40,0
6,0,4,4,45,1
2,2,1,4,40,0
4,0,14,4,40,1
7,10,4,4,43,0
4,15,6,4,30,1
6,15,14,4,40,1
4,11,1,4,40,0
4,12,12,2,40,1
6,11,5,4,50,1
4,7,10,2,36,0
5,8,4,4,40,1
4,9,7,4,40,1
7,9,10,4,50,1
2,7,5,4,30,1
4,12,4,1,50,1
4,3,8,3,40,0
4,15,4,4,10,0
2,11,14,4,40,1
6,9,10,4,50,1
4,11,6,4,40,1
4,6,3,4,37,0
4,5,7,4,40,1
1,11,3,2,40,1
4,11,13,4,45,0
4,12,6,4,40,1
4,9,12,4,55,1
6,9,3,0,30,1
4,11,3,4,50,1
0,15,0,4,30,1
0,2,0,2,30,1
2,12,10,4,40,0
4,9,4,4,40,1
4,7,10,4,55,1
2,12,10,4,35,1
7,15,4,4,38,1
4,11,3,4,45,1
4,11,6,4,25,1
4,8,3,4,40,1
4,2,8,4,30,0
4,9,12,4,40,0
4,8,13,2,32,0
4,7,3,4,60,1
6,11,3,4,40,1
0,9,0,4,10,1
1,11,1,4,40,1
6,11,3,4,50,1
4,4,7,4,40,1
2,15,1,2,18,0
4,9,12,4,45,1
4,11,6,4,45,1
0,1,0,2,40,1
4,12,10,4,40,1
2,11,5,4,40,1
7,12,10,4,50,0
4,8,10,4,40,1
5,11,5,4,40,1
6,9,12,4,10,1
4,0,8,2,45,0
4,15,11,4,40,1
4,9,13,4,24,1
4,11,3,4,60,1
4,9,4,4,45,1
2,12,10,4,65,0
4,14,10,4,50,1
4,11,9,2,40,0
4,15,4,4,38,0
4,15,8,4,40,0
4,15,4,4,50,1
4,12,10,4,60,1
2,15,1,4,33,0
4,8,3,4,40,1
4,9,10,4,60,1
4,15,1,4,15,1
4,11,12,4,40,0
4,11,4,4,40,1
4,9,10,4,45,1
1,9,8,4,72,0
7,12,10,4,20,0
4,11,1,1,40,0
6,9,5,4,72,1
7,11,10,4,40,1
6,15,10,4,50,0
4,11,6,4,45,1
0,10,0,4,50,1
4,9,12,4,60,1
4,8,3,4,40,1
4,9,10,4,45,1
0,2,0,2,45,1
4,15,6,2,40,1
4,15,1,4,60,0
7,11,8,4,40,0
7,11,12,2,30,0
4,9,13,4,40,1
4,8,4,4,45,0
2,11,4,4,40,1
4,13,9,4,40,0
4,11,1,4,45,0
2,11,6,4,40,1
4,11,14,2,40,1
6,11,3,4,40,1
6,12,10,4,32,0
4,15,1,4,45,0
5,12,10,4,50,1
4,9,4,4,60,1
4,11,4,4,40,1
4,15,8,4,40,0
1,8,3,4,50,1
4,5,14,4,65,1
1,12,4,4,40,1
5,12,12,4,50,1
4,0,8,4,15,1
4,5,4,4,40,1
4,15,1,2,40,0
4,12,7,1,42,0
4,11,12,4,45,1
6,11,8,4,20,0
4,15,13,4,25,0
6,11,3,4,40,1
4,11,8,4,80,0
4,11,14,4,40,1
4,15,8,2,40,0
4,11,3,4,40,1
0,11,0,4,40,0
5,2,12,3,98,1
2,15,3,4,40,1
1,9,1,4,40,1
4,1,3,4,50,1
4,15,8,4,40,0
6,15,7,2,40,1
4,0,8,4,35,1
4,0,8,4,20,1
4,11,14,4,45,1
4,11,1,4,40,0
7,9,10,4,36,0
6,15,10,4,35,1
4,15,4,4,50,0
4,3,8,4,35,1
2,11,8,4,40,0
6,15,5,4,60,1
4,7,1,4,40,0
4,8,1,4,40,0
4,15,8,4,40,0
4,9,4,4,50,0
4,9,10,4,40,1
0,11,0,4,40,1
4,15,6,4,40,1
4,11,1,4,32,1
4,11,7,2,40,0
1,11,1,2,40,0
1,9,4,2,40,1
4,15,7,0,30,1
4,9,10,4,45,0
7,15,5,4,12,1
4,11,4,4,40,1
6,11,5,4,38,1
1,9,4,4,40,1
4,7,4,4,54,1
4,9,3,1,36,1
4,9,12,4,40,0
4,11,4,4,40,0
4,11,4,4,70,1
4,15,12,4,50,1
6,12,5,4,20,1
4,14,10,4,50,1
6,9,4,4,50,1
2,15,11,4,99,1
1,12,10,4,15,0
2,11,6,2,30,0
0,15,0,4,40,0
4,12,4,4,50,1
4,0,8,2,40,1
4,11,8,4,25,0
4,11,14,4,40,1
6,5,3,4,20,1
4,11,14,4,40,1
4,8,4,4,40,1
4,9,12,4,40,0
4,7,12,4,20,1
4,9,4,4,40,1
4,11,13,4,40,1
4,11,12,4,40,1
4,15,4,4,40,0
2,13,1,2,25,0
4,9,4,4,45,1
4,15,12,2,37,0
4,11,3,4,40,1
4,15,12,2,40,1
7,12,10,1,19,1
4,12,10,4,40,0
4,9,4,1,40,0
7,12,4,4,50,1
4,11,7,4,45,1
4,15,13,2,24,1
6,15,8,4,40,1
4,9,10,4,35,0
6,11,6,4,40,1
4,15,1,4,30,0
4,11,11,4,40,1
7,9,10,4,40,1
4,2,12,4,8,0
4,11,13,4,40,1
4,11,6,4,48,1
4,9,8,4,12,1
4,12,10,4,40,0
2,11,11,4,40,0
6,15,5,4,7,1
4,0,8,4,15,0
4,9,10,4,40,0
0,11,0,2,40,0
4,15,14,4,48,1
0,9,0,4,40,1
4,11,7,4,40,1
6,11,5,4,60,1
4,11,7,4,40,0
4,15,4,4,45,1
4,11,14,4,40,1
6,11,8,2,12,1
7,1,3,4,40,1
4,11,8,4,40,0
4,9,13,4,48,1
4,9,7,3,40,1
4,1,8,4,25,1
4,11,1,4,45,1
4,11,6,4,40,1
6,11,4,4,16,1
4,12,4,4,45,1
1,15,4,2,40,1
4,15,1,4,20,0
4,11,10,4,40,1
6,1,8,4,5,0
4,9,12,4,40,1
4,9,12,2,40,1
4,9,4,3,35,1
4,11,4,4,40,1
4,7,3,4,30,1
4,15,3,4,50,1
6,11,4,4,45,1
4,11,6,4,44,1
4,11,3,4,40,1
6,1,3,4,50,1
4,9,10,4,60,1
7,11,1,2,40,0
6,15,3,4,70,1
5,7,12,4,48,1
4,8,3,2,40,1
4,1,6,2,40,1
4,15,3,4,46,1
4,15,10,4,22,1
6,9,14,4,50,1
4,11,14,1,60,1
4,15,1,4,40,0
6,10,10,4,23,1
4,2,7,2,50,0
7,9,4,2,40,1
6,5,8,4,70,1
4,9,8,3,40,1
4,8,13,4,30,0
4,9,10,4,50,1
4,9,1,1,50,0
7,11,11,4,40,1
0,10,0,4,20,1
4,0,8,2,40,0
6,9,3,4,35,1
4,11,8,4,40,0
0,5,0,4,40,1
4,9,12,4,60,1
4,11,3,4,40,1
4,8,12,4,50,1
4,8,11,4,40,0
4,11,7,4,40,1
4,15,12,4,50,1
4,11,4,4,50,1
4,12,10,1,40,0
4,4,8,4,40,1
0,9,0,4,7,1
4,9,12,4,50,1
4,1,3,4,40,1
1,9,1,4,40,1
4,15,3,4,40,1
6,11,1,4,40,1
4,15,1,2,35,0
4,11,8,1,40,0
4,0,6,4,45,1
4,15,3,4,60,1
4,11,4,4,60,0
4,0,7,2,40,1
4,11,1,4,40,0
4,9,12,4,20,1
4,9,4,4,60,1
4,12,4,4,45,1
5,9,4,4,60,1
4,11,7,4,48,0
4,11,12,2,40,1
0,1,0,2,20,0
4,8,13,2,40,0
4,15,1,4,42,0
4,15,3,4,40,1
4,15,4,4,50,1
7,15,1,1,12,0
4,11,14,4,55,1
2,8,11,2,40,1
6,12,4,4,50,1
4,15,1,2,20,0
4,9,12,4,60,1
4,15,8,4,35,1
4,11,3,4,40,1
7,9,10,4,40,1
4,1,8,4,15,0
5,9,12,4,60,1
4,0,3,4,40,1
4,15,8,2,30,0
5,9,12,4,45,1
6,4,6,4,25,1
4,11,12,4,40,1
4,14,4,4,45,1
4,15,11,2,40,0
5,15,4,4,30,1
7,9,4,1,40,1
7,12,10,4,45,1
4,11,12,4,25,0
6,11,3,4,40,1
6,11,4,4,45,1
4,15,4,4,45,1
4,9,4,4,35,1
1,11,1,4,48,1
0,15,0,4,30,0
6,9,10,2,60,0
4,1,5,4,40,1
4,1,12,4,50,1
4,11,3,4,40,1
4,15,4,4,40,0
4,15,8,4,30,1
7,11,3,4,40,1
4,10,10,4,50,1
4,7,7,4,40,1
4,9,12,4,50,0
4,11,14,2,40,1
4,11,7,4,40,0
0,11,0,2,50,1
1,11,1,4,40,0
2,9,10,4,35,0
7,11,11,4,40,1
4,11,3,4,55,1
4,11,8,4,40,1
4,12,1,4,40,0
7,4,14,4,40,1
4,9,1,4,38,1
4,11,7,2,40,0
4,4,6,4,40,1
2,11,11,4,40,1
4,9,10,4,60,1
4,11,8,2,40,0
4,2,14,4,40,1
4,11,3,2,40,1
4,15,12,4,40,1
4,1,6,4,20,1
4,14,4,4,40,1
4,11,9,4,40,0
4,11,8,4,40,0
4,0,8,4,40,0
1,15,4,4,40,0
1,11,3,4,40,1
4,11,6,4,40,0
4,11,7,4,40,1
4,4,3,4,40,1
4,11,3,4,40,1
1,9,4,4,40,0
4,9,8,2,30,0
7,11,4,4,45,0
0,2,0,2,25,1
4,11,3,4,40,0
6,9,4,4,40,1
4,0,8,4,12,0
6,15,3,4,60,1
4,9,1,4,40,0
4,14,10,4,45,0
4,12,4,1,60,1
4,9,4,4,40,1
1,15,4,4,40,1
4,9,13,4,45,0
4,12,4,4,50,0
4,15,1,4,40,0
4,9,4,4,65,1
4,11,7,2,40,1
4,9,1,4,40,1
2,15,1,4,40,1
4,15,8,4,20,0
4,5,5,4,40,1
4,15,12,4,40,1
7,9,10,4,40,0
4,11,4,4,40,1
4,7,7,4,48,1
6,15,12,4,40,1
4,8,3,4,42,1
4,15,1,4,10,0
0,15,0,4,40,0
6,11,14,4,48,1
4,11,14,2,40,0
4,1,3,4,45,1
4,9,10,4,46,1
4,8,12,4,40,1
2,7,10,4,40,1
4,15,3,4,25,0
4,11,8,3,40,1
4,15,6,4,27,1
4,15,13,4,16,1
4,1,12,4,25,0
5,9,12,4,50,1
4,9,4,4,40,0
0,11,0,4,20,0
4,15,4,4,50,1
4,14,12,4,13,1
4,15,1,4,40,0
4,9,4,2,50,0
4,9,3,4,45,1
6,9,12,4,50,1
4,8,1,4,40,0
4,7,3,4,40,1
0,15,0,4,8,1
4,11,6,4,40,0
4,15,12,4,18,1
4,11,12,4,40,1
4,11,8,4,32,1
4,2,12,1,40,1
4,6,7,4,40,0
4,11,7,4,25,0
4,11,8,4,40,1
4,15,3,4,40,1
4,1,5,4,40,1
4,11,8,4,19,0
4,1,8,4,20,1
4,4,8,4,75,1
4,9,13,4,38,1
5,9,13,4,55,1
2,15,1,4,4,0
4,12,10,4,45,0
4,15,7,4,45,1
4,9,6,4,40,1
4,9,4,4,45,1
4,15,12,0,25,0
6,5,5,4,30,1
0,9,0,4,25,0
4,9,4,4,50,1
4,9,1,4,40,0
4,1,12,4,30,0
4,1,6,4,15,1
4,15,8,4,20,0
2,15,1,4,40,0
4,4,6,3,40,1
4,9,8,4,48,1
0,0,0,4,70,1
4,11,4,4,40,1
6,7,3,4,40,1
4,11,1,4,40,1
4,11,3,4,70,1
4,4,8,1,40,1
0,1,0,2,40,0
4,9,8,4,40,1
4,11,3,4,40,1
4,11,8,4,50,1
4,15,7,4,45,1
0,11,0,4,40,0
4,11,3,4,20,1
4,15,6,4,40,1
4,9,10,4,50,0
0,15,0,4,20,1
6,8,3,4,49,1
4,11,12,4,60,1
4,9,10,1,40,0
4,15,4,4,35,0
4,15,3,4,48,1
4,2,6,4,40,1
4,11,3,4,40,1
4,11,3,4,40,1
4,3,6,4,52,1
4,9,12,2,45,0
4,11,1,4,50,0
4,11,6,4,40,1
4,11,7,2,40,1
4,15,1,4,30,1
5,9,12,4,55,1
4,11,6,4,40,1
4,0,8,4,40,0
5,15,3,4,70,1
4,11,7,4,40,1
4,15,3,4,40,0
4,5,3,4,48,1
4,15,12,4,47,0
4,4,3,4,32,1
4,9,10,4,45,0
6,15,5,4,40,1
4,2,6,4,40,1
0,15,0,4,40,0
1,11,7,4,40,1
4,11,3,4,40,1
4,8,1,4,40,0
4,15,12,4,55,1
4,15,3,4,40,1
4,1,8,2,40,1
6,11,5,4,20,1
4,11,14,4,50,1
4,11,3,4,40,1
4,5,3,4,70,1
6,11,8,4,30,0
4,1,8,4,40,0
4,7,10,4,43,0
0,11,0,4,40,0
4,15,12,4,20,1
5,9,3,4,50,1
4,15,4,4,45,1
6,15,4,4,50,1
4,9,10,4,42,1
0,11,0,2,40,0
4,15,10,4,10,0
4,5,3,4,24,1
7,8,11,4,40,1
2,11,8,2,40,0
4,5,7,4,40,1
4,1,6,2,40,0
4,11,4,4,29,0
4,11,3,4,40,1
0,11,0,4,20,0
0,9,0,4,45,0
4,9,12,4,40,1
4,8,1,4,40,1
6,15,3,4,3,1
6,11,3,4,50,1
4,1,5,4,40,1
4,12,4,4,50,1
4,11,7,4,40,1
6,11,5,4,60,1
4,15,8,4,40,1
4,11,4,4,50,1
0,15,0,4,30,1
4,11,8,4,20,0
4,9,10,4,40,1
6,7,3,4,50,1
4,11,7,4,96,1
0,7,0,4,35,1
4,11,14,4,60,1
2,15,1,4,40,0
4,15,10,4,54,1
4,11,4,4,50,0
4,12,4,4,50,1
4,11,7,2,32,1
5,11,12,1,35,1
4,11,4,4,50,1
5,15,12,4,40,1
5,11,12,4,40,1
4,11,6,2,40,1
4,6,7,4,49,1
4,11,12,4,38,1
6,11,5,4,55,1
4,15,10,4,38,1
6,15,5,4,80,1
4,15,14,4,50,1
0,15,0,4,50,1
6,14,10,4,30,1
4,1,8,4,38,0
4,9,1,4,40,0
4,11,7,4,45,1
4,1,12,4,40,0
4,8,7,4,40,1
4,11,7,4,40,1
4,15,8,4,12,0
4,12,4,4,40,1
4,8,8,0,40,0
4,8,10,2,40,1
2,11,1,4,40,0
4,8,3,4,40,1
4,15,6,4,40,1
4,11,1,2,40,0
6,9,4,4,25,0
6,11,3,4,50,1
4,2,6,4,20,1
4,9,1,4,30,1
2,7,11,4,56,1
7,9,10,4,20,0
5,9,4,4,70,1
4,9,1,4,45,1
4,7,13,4,40,1
2,0,8,4,40,1
4,12,4,4,40,1
4,12,10,4,65,1
7,12,10,4,75,1
0,9,0,1,5,1
5,11,12,4,50,1
2,12,4,2,40,1
4,9,4,4,50,1
4,15,12,4,60,1
4,9,12,1,40,1
4,11,7,3,40,1
4,15,10,4,50,1
4,9,12,4,40,1
4,11,1,4,43,0
4,11,4,4,50,1
4,11,1,4,35,0
4,0,12,4,16,1
4,12,4,4,50,1
6,15,10,4,40,1
0,6,0,0,20,0
4,11,8,4,40,0
4,1,6,1,40,1
5,7,3,4,50,1
4,9,13,1,40,0
5,11,4,4,40,1
2,9,10,4,40,1
4,9,12,4,30,0
0,1,0,4,35,1
4,9,10,4,45,0
4,11,5,4,60,1
4,11,12,4,60,1
4,1,6,4,12,1
4,12,10,1,45,1
2,9,4,4,40,1
4,9,3,4,40,1
4,8,1,4,40,0
4,15,8,4,40,1
4,7,1,4,45,0
0,11,0,2,40,1
4,15,1,4,40,0
2,15,4,4,40,1
4,8,1,4,40,0
4,9,10,4,45,1
4,1,7,4,40,1
4,11,8,4,30,0
4,7,8,4,43,1
4,5,14,4,10,1
4,11,10,2,40,0
4,8,13,2,40,0
4,8,11,2,38,1
4,1,12,2,10,0
4,11,8,2,40,1
4,11,8,4,25,0
4,11,14,4,50,1
1,12,4,4,40,1
4,0,8,4,20,1
4,11,4,4,50,1
4,0,12,4,40,0
4,11,6,4,40,1
4,0,3,4,48,1
0,15,0,4,40,1
4,11,7,4,45,1
4,1,8,4,40,0
7,12,10,4,40,0
0,5,0,2,40,0
4,9,12,4,50,1
4,11,12,4,70,1
4,15,14,4,40,1
4,11,3,4,55,1
0,0,0,2,20,1
4,5,7,4,40,1
4,12,10,4,40,1
4,11,3,4,50,1
7,8,10,4,40,0
6,11,5,4,20,1
4,4,7,4,35,0
4,5,7,1,45,1
4,15,8,4,20,1
4,9,1,4,45,1
4,15,8,4,45,1
4,15,4,4,65,1
4,1,6,4,12,1
4,7,10,2,25,0
2,12,10,4,70,0
4,12,4,4,40,1
0,11,0,4,40,1
4,11,14,4,40,1
4,4,6,4,45,1
4,11,12,4,48,1
4,2,14,4,84,1
4,11,14,4,40,1
4,9,10,4,15,0
0,6,0,2,36,0
4,11,4,4,43,0
4,11,1,4,40,1
4,11,3,4,40,1
4,9,3,4,45,1
4,11,10,4,55,1
4,15,1,4,45,0
4,15,3,4,38,1
4,11,7,2,40,1
4,11,3,4,50,1
4,15,4,4,40,1
4,15,12,4,20,0
4,11,1,4,40,0
4,9,4,4,35,0
4,11,3,4,35,1
6,11,5,4,35,1
4,15,1,4,30,0
8,11,8,4,55,1
4,4,8,4,40,1
4,15,12,4,30,1
4,8,3,4,50,1
4,7,3,4,40,1
4,9,1,4,40,0
4,9,12,4,45,1
4,15,10,2,4,1
4,9,1,4,45,0
4,9,12,4,20,0
6,14,10,4,45,1
4,11,4,4,60,1
4,0,12,2,15,0
4,8,8,4,35,0
4,11,3,4,40,1
4,6,6,4,40,1
4,1,7,4,60,1
6,9,5,4,99,1
4,1,12,4,40,0
4,11,14,4,45,1
2,8,14,0,40,1
4,15,3,4,45,1
4,7,1,4,40,1
0,5,0,4,30,1
1,15,4,2,40,1
4,12,4,2,40,0
4,1,12,4,30,1
0,15,0,4,40,1
4,4,14,2,50,1
6,12,10,4,30,0
4,15,8,4,40,0
4,11,6,4,40,1
4,11,3,4,40,1
4,1,6,4,48,1
4,11,10,4,40,1
4,14,10,4,38,0
4,15,10,4,40,0
4,9,1,4,15,0
4,6,8,4,35,1
4,2,7,2,40,0
4,11,3,4,45,1
6,15,5,4,30,1
4,9,12,4,50,1
4,12,10,4,30,0
6,11,5,4,35,1
4,11,12,4,45,0
4,0,1,4,40,0
4,15,3,4,45,1
4,5,10,2,10,1
6,14,10,4,35,1
6,11,1,4,20,0
4,15,3,4,42,1
4,11,6,1,60,0
4,15,1,4,35,1
7,15,1,4,40,0
4,15,12,4,15,0
4,15,8,4,17,1
4,11,13,1,40,0
4,7,1,4,40,0
6,15,8,4,35,0
4,15,8,4,30,1
0,15,0,1,25,0
4,15,4,2,99,1
4,12,4,4,40,1
4,9,12,4,40,1
4,15,1,4,26,0
4,15,3,4,68,1
4,15,12,4,45,1
4,2,6,4,40,1
6,11,3,4,40,1
4,15,8,1,40,1
4,15,7,4,55,1
4,11,3,4,40,1
4,4,9,1,75,0
4,15,1,4,40,1
4,15,4,4,40,0
1,11,14,4,50,1
4,11,3,4,45,1
4,9,4,4,56,1
4,12,10,4,40,0
4,15,8,4,16,0
6,11,8,2,40,0
2,9,10,4,40,0
4,11,12,4,40,0
4,10,4,4,43,1
5,9,10,4,50,1
4,11,8,4,40,1
7,15,3,4,38,1
4,11,3,4,50,1
4,7,4,4,20,1
1,11,1,4,40,1
6,9,1,4,40,1
6,11,14,4,84,1
4,9,12,4,40,1
4,9,10,4,40,0
4,15,12,4,20,0
4,15,12,4,40,1
0,11,0,4,40,1
4,3,5,4,40,1
2,15,11,1,20,0
4,11,12,4,40,0
1,9,4,4,40,0
4,9,1,4,40,0
4,11,5,4,40,1
4,11,14,4,40,1
4,1,3,4,40,1
0,6,0,2,35,1
4,9,12,4,25,1
1,14,10,4,40,0
4,14,10,4,70,1
4,15,7,2,40,0
4,11,7,4,40,0
4,12,13,4,40,1
4,11,8,4,43,1
4,14,4,4,60,1
4,12,10,4,40,1
4,12,4,4,52,1
4,1,8,4,60,0
4,7,4,4,40,1
6,15,7,4,40,0
5,12,10,1,40,1
4,15,3,4,40,1
4,11,11,2,32,0
4,15,5,4,50,1
4,0,3,4,40,1
4,11,7,4,40,1
4,11,14,4,45,1
4,12,10,1,40,0
4,11,8,2,35,0
6,9,12,4,40,1
4,11,3,4,40,1
1,15,1,4,45,1
4,11,8,4,40,0
4,15,13,4,40,0
4,15,5,4,50,1
4,15,1,2,40,0
4,5,7,4,40,0
4,9,4,4,70,1
7,9,10,4,40,0
4,11,1,4,40,1
4,11,8,4,40,1
4,11,3,4,40,1
4,1,12,4,18,0
6,15,12,4,25,1
4,11,11,4,40,1
4,2,3,4,40,1
4,11,1,4,35,0
4,11,14,4,40,1
4,15,12,4,47,0
4,11,4,4,52,1
2,11,1,4,40,0
0,15,0,4,20,0
2,11,8,2,40,1
7,15,14,4,38,1
4,14,10,4,50,0
4,11,8,4,35,1
2,9,10,2,25,0
4,15,1,1,50,1
4,15,1,4,40,1
1,7,10,4,40,1
4,11,1,4,40,1
4,5,3,4,40,1
4,11,14,4,40,1
4,11,1,4,50,0
4,6,8,0,40,1
4,11,1,4,40,0
4,15,8,4,25,0
4,7,4,4,55,1
0,15,0,4,24,1
